dataset,config,feature_map,reps,entanglement,optimization,optimization_level,optimization_name,optimization_description,run,seed,gpu_id,accuracy,f1_score,mcc,training_time,circuit_depth,total_gates,two_qubit_gates
UNSW_NB15,10q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,15,11264,1,0.8786666666666667,0.8800153619528619,0.7475098080418963,618.5835237680003,237,604,474
UNSW_NB15,10q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,15,11264,2,0.8786666666666667,0.8800153619528619,0.7475098080418963,633.9844729523174,195,592,372
UNSW_NB15,10q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,16,12288,0,0.8646666666666667,0.8661979905701175,0.7178698600557787,672.1150800450705,237,604,474
UNSW_NB15,10q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,16,12288,1,0.8646666666666667,0.8661979905701175,0.7178698600557787,662.1882102619857,195,592,372
UNSW_NB15,10q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,17,13312,2,0.8606666666666667,0.8627539820135801,0.7174375643431362,614.7491741077974,237,604,474
UNSW_NB15,10q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,17,13312,0,0.8633333333333333,0.8653549534470133,0.7225442695301421,659.5265321107581,195,592,372
UNSW_NB15,10q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,18,14336,1,0.8593333333333333,0.8608051970986358,0.7055121481016762,655.7860229569487,237,604,474
UNSW_NB15,10q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,18,14336,2,0.8593333333333333,0.8608051970986358,0.7055121481016762,608.8097108970396,195,592,372
UNSW_NB15,10q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,19,15360,0,0.8773333333333333,0.8787369528619529,0.7449224447500988,665.3289842740633,237,604,474
UNSW_NB15,10q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,19,15360,1,0.8773333333333333,0.8787369528619529,0.7449224447500988,663.8860821579583,195,592,372
UNSW_NB15,10q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,20,16384,2,0.8753333333333333,0.8767030739763215,0.7402466485814947,608.7041185628623,237,604,474
UNSW_NB15,10q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,20,16384,0,0.8753333333333333,0.8767030739763215,0.7402466485814947,636.2504216930829,195,592,372
UNSW_NB15,10q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,21,17408,1,0.8786666666666667,0.8803123254401942,0.7516037324608088,656.3425826085731,237,604,474
UNSW_NB15,10q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,21,17408,2,0.8786666666666667,0.8803123254401942,0.7516037324608088,652.5932738380507,195,592,372
UNSW_NB15,10q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,22,18432,0,0.8726666666666667,0.8742638506584534,0.7369356603174312,596.5242922944017,237,604,474
UNSW_NB15,10q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,22,18432,1,0.8673333333333333,0.868868139155985,0.7239395228207399,658.8096882477403,195,592,372
UNSW_NB15,10q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,23,19456,2,0.866,0.8678759753941774,0.7262131121289369,657.2534693307243,237,604,474
UNSW_NB15,10q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,23,19456,0,0.866,0.8678759753941774,0.7262131121289369,601.5773224849254,195,592,372
UNSW_NB15,10q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,24,20480,1,0.878,0.8795302862329685,0.7482129862761758,672.7195731331594,237,604,474
UNSW_NB15,10q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,24,20480,2,0.878,0.8795302862329685,0.7482129862761758,675.2658481211402,195,592,372
UNSW_NB15,10q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,25,21504,0,0.886,0.887230705314928,0.7623139615989155,578.7202176079154,237,604,474
UNSW_NB15,10q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,25,21504,1,0.886,0.887230705314928,0.7623139615989155,649.6843639230356,195,592,372
UNSW_NB15,10q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,26,22528,2,0.8826666666666667,0.882984685845141,0.7471541626913628,650.3230494111776,237,604,474
UNSW_NB15,10q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,26,22528,0,0.8826666666666667,0.882984685845141,0.7471541626913628,600.230940097943,195,592,372
UNSW_NB15,10q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,27,23552,1,0.872,0.8735186916676512,0.7346229362222083,664.4620937318541,237,604,474
UNSW_NB15,10q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,27,23552,2,0.872,0.8735186916676512,0.7346229362222083,661.792191894725,195,592,372
UNSW_NB15,10q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,28,24576,0,0.8706666666666667,0.8721465698653199,0.7307944071633917,601.7667440311052,237,604,474
UNSW_NB15,10q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,28,24576,1,0.8653333333333333,0.8671302516400471,0.723006647661149,671.7376185380854,195,592,372
UNSW_NB15,10q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,29,25600,2,0.8726666666666667,0.8741074689600612,0.7348278608970134,670.7916945288889,237,604,474
UNSW_NB15,10q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,29,25600,0,0.8726666666666667,0.8741074689600612,0.7348278608970134,610.0983660188504,195,592,372
UNSW_NB15,10q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,30,26624,1,0.878,0.8792846337645218,0.7449486297651455,507.50079211685807,237,604,474
UNSW_NB15,10q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,30,26624,2,0.8906666666666667,0.8916500261809301,0.7698770327382213,510.0295955436304,195,592,372
