dataset,config,feature_map,reps,entanglement,optimization,optimization_level,optimization_name,optimization_description,run,seed,gpu_id,accuracy,f1_score,mcc,training_time,circuit_depth,total_gates,two_qubit_gates
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,14,10240,0,0.996,0.9959615546218488,0.9766394448969591,376.86966270091943,181,323,200
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,15,11264,1,0.9953333333333333,0.9953260056217893,0.9728676747095873,393.8504771090811,179,306,225
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,15,11264,2,0.9953333333333333,0.9953260056217893,0.9728676747095873,395.10818498395383,181,323,200
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,16,12288,0,0.9953333333333333,0.9952807936150397,0.9727117770954385,373.8619925249368,179,306,225
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,16,12288,1,0.9953333333333333,0.9952807936150397,0.9727117770954385,386.74609620298725,181,323,200
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,17,13312,2,0.9946666666666667,0.9945977654320335,0.9687739754174306,387.05378750595264,179,306,225
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,17,13312,0,0.9946666666666667,0.9945977654320335,0.9687739754174306,380.93438515998423,181,323,200
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,18,14336,1,0.9933333333333333,0.9932247972929835,0.9608674205030172,389.7198625340825,179,306,225
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,18,14336,2,0.9933333333333333,0.9932247972929835,0.9608674205030172,388.74465968704317,181,323,200
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,19,15360,0,0.9973333333333333,0.9973163830309103,0.9844649139608554,373.54430393804796,179,306,225
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,19,15360,1,0.9973333333333333,0.9973163830309103,0.9844649139608554,395.26343383896165,181,323,200
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,20,16384,2,0.9946666666666667,0.9945977654320335,0.9687739754174306,383.3256767849671,179,306,225
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,20,16384,0,0.9946666666666667,0.9945977654320335,0.9687739754174306,387.6206240860047,181,323,200
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,21,17408,1,0.992,0.9918424257354161,0.952918654507307,391.8283659340814,179,306,225
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,21,17408,2,0.992,0.9918424257354161,0.952918654507307,387.92099178396165,181,323,200
