dataset,config,model,entanglement,optimization_level,optimization_name,optimization_description,noise_level,num_qubits,run_idx,seed,gpu_id,accuracy,f1_score,mcc,kernel_time,classifier_time,total_time
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0003,6,29,26624,2,0.872,0.8727525240313678,0.7267372090945827,227.53703806363046,0.7048748135566711,228.24191287718713
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0005,6,0,42,0,0.8393333333333334,0.841582637164163,0.670038000962013,229.72823590599,0.049035144969820976,229.77727105095983
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0005,6,1,123,1,0.8666666666666667,0.8676592149718848,0.7171715790594275,205.03456682199612,1.7337063429877162,206.76827316498384
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0005,6,2,456,2,0.866,0.8668974548647188,0.714696690735021,227.32215086882934,0.747183714993298,228.06933458382264
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0005,6,3,789,0,0.848,0.8494109593181406,0.6794081362600056,226.35860843211412,0.048728353809565306,226.4073367859237
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0005,6,4,1024,1,0.8833333333333333,0.8789407687392633,0.74830392569315,220.3264077580534,0.7200420666486025,221.046449824702
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0005,6,5,2048,2,0.852,0.8540706098359677,0.6962968318254461,213.71605675807223,0.8894518259912729,214.6055085840635
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0005,6,6,3072,0,0.8493333333333334,0.8515334202520644,0.6921626177857496,218.88096257392317,1.2124561700038612,220.09341874392703
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0005,6,7,4096,1,0.8466666666666667,0.8486434726620697,0.6826550093072158,224.71457038028166,0.7374047776684165,225.45197515795007
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0005,6,8,5120,2,0.8413333333333334,0.8434853486525618,0.6728253690933096,227.5160430809483,0.05322713777422905,227.56927021872252
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0005,6,9,6144,0,0.892,0.8876685682252852,0.7699767077356282,219.83406029827893,0.7254460160620511,220.55950631434098
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0005,6,10,7168,1,0.872,0.873144169739467,0.7303080496648356,214.08170960703865,0.7318920167163014,214.81360162375495
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0005,6,11,8192,2,0.8613333333333333,0.862371841858324,0.705578465990511,228.41430840222165,0.05244294507429004,228.46675134729594
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0005,6,12,9216,0,0.8526666666666667,0.8489584193002565,0.67475594153461,220.8128913892433,1.4292474673129618,222.24213885655627
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0005,6,13,10240,1,0.8553333333333333,0.8569228184645014,0.6978577021924312,228.53922159597278,0.09026304306462407,228.6294846390374
